Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,baseline,batch_size,class_weight,data,epochs,frequency,initial_epoch,layers/channels,min_delta,model_key,monitor,opt_amsgrad,opt_beta_1,opt_beta_2,opt_clipnorm,opt_clipvalue,opt_ema_momentum,opt_ema_overwrite_frequency,opt_epsilon,opt_global_clipnorm,opt_gradient_accumulation_steps,opt_learning_rate,opt_loss_scale_factor,opt_name,opt_use_ema,opt_weight_decay,patience,restore_best_weights,sample_weight,sampling_stepsize,shuffle,smoothing_func,steps_per_epoch,transient_data_length,validation_batch_size,validation_freq,validation_split,validation_steps,window_width,loss,mean_absolute_error,stopped_epoch,test_mae_static,test_mae_transient,test_mse_static,test_mse_transient,val_loss,val_mean_absolute_error,validation_loss,validation_mean_absolute_error
2024-08-30 21:25:18,2.7min,5a9542f057fe48158cfbe27369b0c2d4,orderly-crow-796,LOCAL,src/main.py,mlflow_user,FINISHED,None,16,None,transient,20,1,0,8,0,static_mlp,val_loss,False,0.9,999,None,None,0.99,None,1E-07,None,None,0.0010000000474974513,None,adam,False,None,1,False,None,1,True,{None},None,{2},None,1,0.2,None,5,0.0014259604504331946,0.027253959327936172,4,0.05200229115233243,0.02595595299868771,0.0035709591369671987,0.0010433727573488933,0.0010598525404930115,0.02604432962834835,0.0010598525404930115,0.02604432962834835
2024-08-30 21:25:10,5.4s,044b91b13b2c4fc9861b8c2f57874efe,marvelous-mare-315,LOCAL,src/main.py,mlflow_user,FINISHED,,,,transient,,1,,64,,lasso_regression,,,,,,,,,,,,,,,,,,,,1,,{None},,{2},,,,,5,,,,0.05906679718148446,0.04763220578908144,0.004471216443113723,0.003880524523894073,,,,
2024-08-30 21:25:01,5.4s,e5a93ef785dc4fa984587afa963b21bd,bustling-fawn-508,LOCAL,src/main.py,mlflow_user,FINISHED,,,,transient,,1,,16,,lasso_regression,,,,,,,,,,,,,,,,,,,,1,,{None},,{2},,,,,5,,,,0.05906679718148446,0.04763220578908144,0.004471216443113723,0.003880524523894073,,,,
2024-08-30 21:24:52,5.4s,0ca9da5d11304148bf3c62dfad08c012,bright-mule-442,LOCAL,src/main.py,mlflow_user,FINISHED,,,,transient,,1,,8,,lasso_regression,,,,,,,,,,,,,,,,,,,,1,,{None},,{2},,,,,5,,,,0.05906679718148446,0.04763220578908144,0.004471216443113723,0.003880524523894073,,,,
2024-08-30 21:24:45,4.4min,7b0c330591eb49c4972ba0b2bf6e7a72,orderly-roo-418,LOCAL,src/main.py,mlflow_user,FINISHED,None,16,None,static,20,1,0,64,0,conv1d,val_loss,False,0.9,999,None,None,0.99,None,1E-07,None,None,0.0010000000474974513,None,adam,False,None,1,False,None,1,True,{'rolling_mean'},None,{4},None,1,0.2,None,30,0.01718500442802906,0.11429067701101303,1,0.16618148909628563,0.1259753932230164,0.028609375288078207,0.02330768332084888,0.011068000458180904,0.09310624748468399,0.011068000458180904,0.09310624748468399
2024-08-30 21:24:43,5.3s,c64a3680aba74d54b3601b8555a0d770,skittish-snail-476,LOCAL,src/main.py,mlflow_user,FINISHED,,,,transient,,1,,64,,linear_regression,,,,,,,,,,,,,,,,,,,,1,,{None},,{2},,,,,5,,,,0.06325999145447239,0.025027994978972082,0.004993266979110617,0.0011702587304195699,,,,
2024-08-30 21:24:34,5.4s,65630dbb45a148a291a3074f96fe8ac1,suave-lynx-583,LOCAL,src/main.py,mlflow_user,FINISHED,,,,transient,,1,,16,,linear_regression,,,,,,,,,,,,,,,,,,,,1,,{None},,{2},,,,,5,,,,0.06325999145447239,0.025027994978972082,0.004993266979110617,0.0011702587304195699,,,,
2024-08-30 21:24:26,5.4s,c4538050bdfd4a939bca6196f461b896,sedate-boar-94,LOCAL,src/main.py,mlflow_user,FINISHED,,,,transient,,1,,8,,linear_regression,,,,,,,,,,,,,,,,,,,,1,,{None},,{2},,,,,5,,,,0.06325999145447239,0.025027994978972082,0.004993266979110617,0.0011702587304195699,,,,
2024-08-30 21:21:24,3.0min,1da015219e5548d09e69558a41627ce2,resilient-flea-142,LOCAL,src/main.py,mlflow_user,FINISHED,None,16,None,transient,20,1,0,64,0,lstm,val_loss,False,0.9,999,None,None,0.99,None,1E-07,None,None,0.0010000000474974513,None,adam,False,None,1,False,None,1,True,{None},None,{2},None,1,0.2,None,5,0.0023146551102399826,0.03203311190009117,8,0.030985501801477258,0.026997270322602067,0.001765577231584577,0.0013376020480133507,0.0016816590214148164,0.030281150713562965,0.0016816590214148164,0.030281150713562965
2024-08-30 21:20:12,4.5min,11f3126361fa473796752aa8c7dce6b8,crawling-smelt-728,LOCAL,src/main.py,mlflow_user,FINISHED,None,16,None,static,20,1,0,16,0,conv1d,val_loss,False,0.9,999,None,None,0.99,None,1E-07,None,None,0.0010000000474974513,None,adam,False,None,1,False,None,1,True,{'rolling_mean'},None,{4},None,1,0.2,None,30,0.0024325659032911062,0.03653821721673012,2,0.08980793897299522,0.052262370168818205,0.00884040666642217,0.005999797877047307,0.0030691814608871937,0.04556845501065254,0.0030691814608871937,0.04556845501065254
2024-08-30 21:18:05,3.3min,b5e71f41180d4abc96a7f5c6bdbf6fe9,angry-ape-321,LOCAL,src/main.py,mlflow_user,FINISHED,None,16,None,transient,20,1,0,16,0,lstm,val_loss,False,0.9,999,None,None,0.99,None,1E-07,None,None,0.0010000000474974513,None,adam,False,None,1,False,None,1,True,{None},None,{2},None,1,0.2,None,5,0.0022294626105576754,0.031030597165226936,,0.044633158952811836,0.027299621409301998,0.0027704722706411375,0.001344429370784653,0.0015259030042216182,0.02838308922946453,0.0015259030042216182,0.02838308922946453
2024-08-30 21:15:46,4.4min,6a753bfff6114b3eaf794517a3861539,unequaled-steed-605,LOCAL,src/main.py,mlflow_user,FINISHED,None,16,None,static,20,1,0,8,0,conv1d,val_loss,False,0.9,999,None,None,0.99,None,1E-07,None,None,0.0010000000474974513,None,adam,False,None,1,False,None,1,True,{'rolling_mean'},None,{4},None,1,0.2,None,30,0.002028711838647723,0.032962776720523834,10,0.05234913572631489,0.047589980856389956,0.00348650117889704,0.005095746058264309,0.00221994542516768,0.038817502558231354,0.00221994542516768,0.038817502558231354
2024-08-30 21:14:45,3.3min,5137a85e04c04d03a0517c03916db33e,valuable-deer-946,LOCAL,src/main.py,mlflow_user,FINISHED,None,16,None,transient,20,1,0,8,0,lstm,val_loss,False,0.9,999,None,None,0.99,None,1E-07,None,None,0.0010000000474974513,None,adam,False,None,1,False,None,1,True,{None},None,{2},None,1,0.2,None,5,0.002198188565671444,0.031182214617729187,,0.0968158471839975,0.027255933855215183,0.010429025721529256,0.001330276944845541,0.0015615239972248673,0.029082931578159332,0.0015615239972248673,0.029082931578159332
2024-08-30 21:11:44,3.9min,0296e64ce32b4eee89b8937fa8e0e170,redolent-quail-683,LOCAL,src/main.py,mlflow_user,FINISHED,None,16,None,static,20,1,0,64,0,dynamic_mlp,val_loss,False,0.9,999,None,None,0.99,None,1E-07,None,None,0.0010000000474974513,None,adam,False,None,1,False,None,1,True,{'rolling_mean'},None,{4},None,1,0.2,None,30,0.0017723201308399439,0.033132243901491165,1,0.07476705039127206,0.043125110452239775,0.0064899155548274546,0.005199054935509033,0.0025461874902248383,0.040753960609436035,0.0025461874902248383,0.040753960609436035
2024-08-30 21:11:40,3.0min,3335fce79eb645b6bfe1a21ec66383fb,thoughtful-ox-570,LOCAL,src/main.py,mlflow_user,FINISHED,None,16,None,transient,20,1,0,64,0,conv1d,val_loss,False,0.9,999,None,None,0.99,None,1E-07,None,None,0.0010000000474974513,None,adam,False,None,1,False,None,1,True,{'rolling_mean'},None,{2},None,1,0.2,None,5,0.002345192478969693,0.032637182623147964,5,0.04602674569312471,0.027557687201079414,0.0028579243251513147,0.0013426862425096765,0.0017002669628709555,0.030881492421030998,0.0017002669628709555,0.030881492421030998
2024-08-30 21:08:18,3.3min,39d8ad98994c40878bd70b0564c7024b,rebellious-deer-103,LOCAL,src/main.py,mlflow_user,FINISHED,None,16,None,transient,20,1,0,16,0,conv1d,val_loss,False,0.9,999,None,None,0.99,None,1E-07,None,None,0.0010000000474974513,None,adam,False,None,1,False,None,1,True,{'rolling_mean'},None,{2},None,1,0.2,None,5,0.0024367040023207664,0.033060863614082336,10,0.04444486079337354,0.030832817133346447,0.002687832604507542,0.001716529670705727,0.0017867345595732331,0.03099902905523777,0.0017867345595732331,0.03099902905523777
2024-08-30 21:07:32,4.1min,fbe520eb67294c21abc41cd4f176088a,zealous-chimp-21,LOCAL,src/main.py,mlflow_user,FINISHED,None,16,None,static,20,1,0,16,0,dynamic_mlp,val_loss,False,0.9,999,None,None,0.99,None,1E-07,None,None,0.0010000000474974513,None,adam,False,None,1,False,None,1,True,{'rolling_mean'},None,{4},None,1,0.2,None,30,0.0015487064374610782,0.0309635940939188,1,0.09228121814463923,0.04337638342092899,0.009807839220791998,0.005446115314531993,0.0038530256133526564,0.051993075758218765,0.0038530256133526564,0.051993075758218765
2024-08-30 21:04:58,3.3min,c7d242289b194f2caccd83cfff123749,sincere-roo-398,LOCAL,src/main.py,mlflow_user,FINISHED,None,16,None,transient,20,1,0,8,0,conv1d,val_loss,False,0.9,999,None,None,0.99,None,1E-07,None,None,0.0010000000474974513,None,adam,False,None,1,False,None,1,True,{'rolling_mean'},None,{2},None,1,0.2,None,5,0.002270185388624668,0.03165263682603836,,0.03620770699478725,0.026435900560653577,0.0019190977167493632,0.0013020188213537646,0.0015438249101862311,0.028850898146629333,0.0015438249101862311,0.028850898146629333
2024-08-30 21:02:59,4.5min,5e72972290904eb0acff7095f1dfeff2,awesome-bat-5,LOCAL,src/main.py,mlflow_user,FINISHED,None,16,None,static,20,1,0,8,0,dynamic_mlp,val_loss,False,0.9,999,None,None,0.99,None,1E-07,None,None,0.0010000000474974513,None,adam,False,None,1,False,None,1,True,{'rolling_mean'},None,{4},None,1,0.2,None,30,0.001422150176949799,0.029684383422136307,1,0.09629887686755241,0.04972565478587971,0.011493712032531172,0.006941061658482596,0.006073880009353161,0.06683743000030518,0.006073880009353161,0.06683743000030518
2024-08-30 21:02:09,2.8min,7830d6e03ad64b4a8b95f1385c7b1ab6,puzzled-sloth-495,LOCAL,src/main.py,mlflow_user,FINISHED,None,16,None,transient,20,1,0,64,0,dynamic_mlp,val_loss,False,0.9,999,None,None,0.99,None,1E-07,None,None,0.0010000000474974513,None,adam,False,None,1,False,None,1,True,{'rolling_mean'},None,{2},None,1,0.2,None,5,0.0014695468125864863,0.029268378391861916,7,0.030286592604299542,0.025332422216217614,0.0018757297160755105,0.0010299790530168909,0.0010820669122040272,0.026154102757573128,0.0010820669122040272,0.026154102757573128
2024-08-30 20:59:22,2.7min,b09274d761f24faa8bb4270d20c6c94b,vaunted-wasp-67,LOCAL,src/main.py,mlflow_user,FINISHED,None,16,None,transient,20,1,0,16,0,dynamic_mlp,val_loss,False,0.9,999,None,None,0.99,None,1E-07,None,None,0.0010000000474974513,None,adam,False,None,1,False,None,1,True,{'rolling_mean'},None,{2},None,1,0.2,None,5,0.0017145078163594007,0.030795667320489883,4,0.10416543607164726,0.024426712471685545,0.012220316395369388,0.0010193544348713454,0.0012238164199516177,0.027049828320741653,0.0012238164199516177,0.027049828320741653
2024-08-30 20:58:55,4.0min,23069d71a6bb4887b90b2bf5123f1666,bemused-pig-274,LOCAL,src/main.py,mlflow_user,FINISHED,None,16,None,static,20,1,0,64,0,static_mlp,val_loss,False,0.9,999,None,None,0.99,None,1E-07,None,None,0.0010000000474974513,None,adam,False,None,1,False,None,1,True,{'rolling_mean'},None,{4},None,1,0.2,None,30,0.001543613849207759,0.031149324029684067,1,0.04812614155930887,0.035208438759543055,0.002811764146037172,0.002977294251009066,0.001621731324121356,0.03298023343086243,0.001621731324121356,0.03298023343086243
2024-08-30 20:56:33,2.7min,2ca8025f97cb435fae03a487136f8374,mercurial-finch-871,LOCAL,src/main.py,mlflow_user,FINISHED,None,16,None,transient,20,1,0,8,0,dynamic_mlp,val_loss,False,0.9,999,None,None,0.99,None,1E-07,None,None,0.0010000000474974513,None,adam,False,None,1,False,None,1,True,{'rolling_mean'},None,{2},None,1,0.2,None,5,0.00177450617775321,0.03077474795281887,3,0.021228397947735702,0.029443255726935215,0.0007652292649132378,0.0013608380443880322,0.0014827040722593665,0.030950702726840973,0.0014827040722593665,0.030950702726840973
2024-08-30 20:54:42,4.1min,0c1ea74013fd4d238f3d78efc7cb724a,carefree-turtle-466,LOCAL,src/main.py,mlflow_user,FINISHED,None,16,None,static,20,1,0,16,0,static_mlp,val_loss,False,0.9,999,None,None,0.99,None,1E-07,None,None,0.0010000000474974513,None,adam,False,None,1,False,None,1,True,{'rolling_mean'},None,{4},None,1,0.2,None,30,0.0012932847021147609,0.028332440182566643,6,0.0739020516678305,0.03712450960131251,0.006307090207403563,0.0038374442178547388,0.002282049274072051,0.03875374421477318,0.002282049274072051,0.03875374421477318
2024-08-30 20:53:42,2.8min,b6a351c32f98447d9d6fae5cfd2583e3,rumbling-fish-806,LOCAL,src/main.py,mlflow_user,FINISHED,None,16,None,transient,20,1,0,64,0,static_mlp,val_loss,False,0.9,999,None,None,0.99,None,1E-07,None,None,0.0010000000474974513,None,adam,False,None,1,False,None,1,True,{'rolling_mean'},None,{2},None,1,0.2,None,5,0.0014316129963845015,0.028776424005627632,2,0.03511428351460487,0.024525759890406465,0.0028632302948414863,0.000991179326264639,0.0011502999113872647,0.02654915302991867,0.0011502999113872647,0.02654915302991867
2024-08-30 20:50:48,2.8min,abf6b125b7a54da9a913e42262031188,abrasive-doe-528,LOCAL,src/main.py,mlflow_user,FINISHED,None,16,None,transient,20,1,0,16,0,static_mlp,val_loss,False,0.9,999,None,None,0.99,None,1E-07,None,None,0.0010000000474974513,None,adam,False,None,1,False,None,1,True,{'rolling_mean'},None,{2},None,1,0.2,None,5,0.0016452702693641186,0.02924373745918274,3,0.06828433876619217,0.029088856257306103,0.0058272028058542966,0.0012945493802564742,0.0013381839962676167,0.02948589064180851,0.0013381839962676167,0.02948589064180851
2024-08-30 20:50:09,4.5min,750a98fb4bee4ef69e490893cb511d22,salty-dolphin-850,LOCAL,src/main.py,mlflow_user,FINISHED,None,16,None,static,20,1,0,8,0,static_mlp,val_loss,False,0.9,999,None,None,0.99,None,1E-07,None,None,0.0010000000474974513,None,adam,False,None,1,False,None,1,True,{'rolling_mean'},None,{4},None,1,0.2,None,30,0.0013283663429319859,0.028728751465678215,12,0.04617824110820871,0.03536145944597543,0.0026868613930245487,0.0029396675321809113,0.0018097552238032222,0.03499709814786911,0.0018097552238032222,0.03499709814786911
2024-08-30 20:49:58,5.6s,43d1f58dbab14b8e91ea07e9c76f45e9,orderly-hound-313,LOCAL,src/main.py,mlflow_user,FINISHED,,,,static,,1,,64,,lasso_regression,,,,,,,,,,,,,,,,,,,,1,,{'rolling_mean'},,{4},,,,,30,,,,0.07211371173397062,0.06844221083237123,0.00616322983319715,0.01018115872604864,,,,
2024-08-30 20:49:48,5.6s,cac85266b9bd4ffcbbf708d76b47099a,able-lark-262,LOCAL,src/main.py,mlflow_user,FINISHED,,,,static,,1,,16,,lasso_regression,,,,,,,,,,,,,,,,,,,,1,,{'rolling_mean'},,{4},,,,,30,,,,0.07211371173397062,0.06844221083237123,0.00616322983319715,0.01018115872604864,,,,
2024-08-30 20:49:37,5.6s,265872f82022431786df7bd2d2070da8,nebulous-sow-333,LOCAL,src/main.py,mlflow_user,FINISHED,,,,static,,1,,8,,lasso_regression,,,,,,,,,,,,,,,,,,,,1,,{'rolling_mean'},,{4},,,,,30,,,,0.07211371173397062,0.06844221083237123,0.00616322983319715,0.01018115872604864,,,,
2024-08-30 20:49:26,5.6s,0014398d03c1441daf80256335d1a534,monumental-skunk-108,LOCAL,src/main.py,mlflow_user,FINISHED,,,,static,,1,,64,,linear_regression,,,,,,,,,,,,,,,,,,,,1,,{'rolling_mean'},,{4},,,,,30,,,,0.03940304797492275,0.04727638540511103,0.0020751302410639263,0.004717497464309495,,,,
2024-08-30 20:49:15,5.5s,1522818643724e59bebd97f942f786d4,sincere-gull-494,LOCAL,src/main.py,mlflow_user,FINISHED,,,,static,,1,,16,,linear_regression,,,,,,,,,,,,,,,,,,,,1,,{'rolling_mean'},,{4},,,,,30,,,,0.03940304797492275,0.04727638540511103,0.0020751302410639263,0.004717497464309495,,,,
2024-08-30 20:49:05,5.5s,07e96e5830b540e2ba86696a9098b31e,carefree-smelt-626,LOCAL,src/main.py,mlflow_user,FINISHED,,,,static,,1,,8,,linear_regression,,,,,,,,,,,,,,,,,,,,1,,{'rolling_mean'},,{4},,,,,30,,,,0.03940304797492275,0.04727638540511103,0.0020751302410639263,0.004717497464309495,,,,
2024-08-30 20:47:48,2.9min,8c3cc22ee470409ca1b8f47479c0a4b1,rumbling-kit-65,LOCAL,src/main.py,mlflow_user,FINISHED,None,16,None,transient,20,1,0,8,0,static_mlp,val_loss,False,0.9,999,None,None,0.99,None,1E-07,None,None,0.0010000000474974513,None,adam,False,None,1,False,None,1,True,{'rolling_mean'},None,{2},None,1,0.2,None,5,0.0014995679957792163,0.028163110837340355,4,0.04999010237262649,0.0268561004507476,0.0033559983066678315,0.0011261641774800038,0.0011177073465660214,0.026803087443113327,0.0011177073465660214,0.026803087443113327
2024-08-30 20:47:39,5.5s,4de15c6538aa4b75b78ba299530df628,bold-grub-650,LOCAL,src/main.py,mlflow_user,FINISHED,,,,transient,,1,,64,,lasso_regression,,,,,,,,,,,,,,,,,,,,1,,{'rolling_mean'},,{2},,,,,5,,,,0.05906679718148446,0.04763220578908144,0.004471216443113723,0.003880524523894073,,,,
2024-08-30 20:47:30,5.5s,1a7f558cb51d4540bf7d08ef20f13d97,industrious-cod-679,LOCAL,src/main.py,mlflow_user,FINISHED,,,,transient,,1,,16,,lasso_regression,,,,,,,,,,,,,,,,,,,,1,,{'rolling_mean'},,{2},,,,,5,,,,0.05906679718148446,0.04763220578908144,0.004471216443113723,0.003880524523894073,,,,
2024-08-30 20:47:20,5.9s,e7cd5977ec6b403ebcaa0d873e0f562f,bold-stag-744,LOCAL,src/main.py,mlflow_user,FINISHED,,,,transient,,1,,8,,lasso_regression,,,,,,,,,,,,,,,,,,,,1,,{'rolling_mean'},,{2},,,,,5,,,,0.05906679718148446,0.04763220578908144,0.004471216443113723,0.003880524523894073,,,,
2024-08-30 20:47:10,5.4s,153f8125a2e54a0790520b806d0de72f,delightful-cod-448,LOCAL,src/main.py,mlflow_user,FINISHED,,,,transient,,1,,64,,linear_regression,,,,,,,,,,,,,,,,,,,,1,,{'rolling_mean'},,{2},,,,,5,,,,0.03748542901347246,0.02515922320035518,0.004063666526479763,0.001170802115661699,,,,
2024-08-30 20:47:01,5.4s,b2fdc7ffdf594c0d843da7ad26793632,nimble-perch-126,LOCAL,src/main.py,mlflow_user,FINISHED,,,,transient,,1,,16,,linear_regression,,,,,,,,,,,,,,,,,,,,1,,{'rolling_mean'},,{2},,,,,5,,,,0.03748542901347246,0.02515922320035518,0.004063666526479763,0.001170802115661699,,,,
2024-08-30 20:46:52,5.5s,1ef704da49f5446fb7879a5debc17fff,fortunate-mare-950,LOCAL,src/main.py,mlflow_user,FINISHED,,,,transient,,1,,8,,linear_regression,,,,,,,,,,,,,,,,,,,,1,,{'rolling_mean'},,{2},,,,,5,,,,0.03748542901347246,0.02515922320035518,0.004063666526479763,0.001170802115661699,,,,
2024-08-30 20:43:48,5.2min,d6a3e55b30824d8eb3dc1a8dfa9f65a4,colorful-ram-395,LOCAL,src/main.py,mlflow_user,FINISHED,None,16,None,static,20,1,0,64,0,lstm,val_loss,False,0.9,999,None,None,0.99,None,1E-07,None,None,0.0010000000474974513,None,adam,False,None,1,False,None,1,True,{'rolling_mean'},None,{4},None,1,0.2,None,30,0.002075755503028631,0.03355485573410988,5,0.0657661783191278,0.04948124944791475,0.005338963491742327,0.005966531474938091,0.0027153748087584972,0.0438990592956543,0.0027153748087584972,0.0438990592956543
2024-08-30 20:43:32,3.3min,c18b13aaf0bd4ef0a151f8b87eacf908,gregarious-roo-76,LOCAL,src/main.py,mlflow_user,FINISHED,None,16,None,transient,20,1,0,64,0,lstm,val_loss,False,0.9,999,None,None,0.99,None,1E-07,None,None,0.0010000000474974513,None,adam,False,None,1,False,None,1,True,{'rolling_mean'},None,{2},None,1,0.2,None,5,0.002320193685591221,0.03208985924720764,8,0.030809751691040298,0.0271809170690225,0.0017423190641715713,0.001349881413820261,0.0017009071307256818,0.030531983822584152,0.0017009071307256818,0.030531983822584152
2024-08-30 20:39:45,3.7min,b99120cb88824fe8a8c8b804833642af,tasteful-newt-402,LOCAL,src/main.py,mlflow_user,FINISHED,None,16,None,transient,20,1,0,16,0,lstm,val_loss,False,0.9,999,None,None,0.99,None,1E-07,None,None,0.0010000000474974513,None,adam,False,None,1,False,None,1,True,{'rolling_mean'},None,{2},None,1,0.2,None,5,0.00223139813169837,0.031062381342053413,,0.04471465588930694,0.027355780710240595,0.002764239606993267,0.0013464692633123345,0.0015274423640221357,0.028435084968805313,0.0015274423640221357,0.028435084968805313
2024-08-30 20:38:39,5.1min,f0a4fe616b4842de8306e9762e9a1e66,bustling-eel-600,LOCAL,src/main.py,mlflow_user,FINISHED,None,16,None,static,20,1,0,16,0,lstm,val_loss,False,0.9,999,None,None,0.99,None,1E-07,None,None,0.0010000000474974513,None,adam,False,None,1,False,None,1,True,{'rolling_mean'},None,{4},None,1,0.2,None,30,0.0019961618818342686,0.032685231417417526,11,0.07461771511273177,0.05680225908698287,0.007255217897775932,0.006833801688889316,0.0031482847407460213,0.047636646777391434,0.0031482847407460213,0.047636646777391434
2024-08-30 20:36:34,3.1min,c02d283b3aac442397fca4ee907020a3,agreeable-goose-647,LOCAL,src/main.py,mlflow_user,FINISHED,None,16,None,transient,20,1,0,8,0,lstm,val_loss,False,0.9,999,None,None,0.99,None,1E-07,None,None,0.0010000000474974513,None,adam,False,None,1,False,None,1,True,{'rolling_mean'},None,{2},None,1,0.2,None,5,0.0022058533504605293,0.031256090849637985,,0.0974586950391947,0.027285719359811285,0.010595089557163298,0.0013363366218981613,0.001568224048241973,0.029114997014403343,0.001568224048241973,0.029114997014403343
2024-08-30 20:34:22,4.2min,7ff34965359c4cdf922f7db290595f37,aged-quail-593,LOCAL,src/main.py,mlflow_user,FINISHED,None,16,None,static,20,1,0,8,0,lstm,val_loss,False,0.9,999,None,None,0.99,None,1E-07,None,None,0.0010000000474974513,None,adam,False,None,1,False,None,1,True,{'rolling_mean'},None,{4},None,1,0.2,None,30,0.0027831753250211477,0.038987819105386734,1,0.08567341181020986,0.07218560680641874,0.009570186709352498,0.011327931580268118,0.006832055747509003,0.06926728785037994,0.006832055747509003,0.06926728785037994
2024-08-30 20:33:48,2.7min,1e697062097148f6a27ba64f4b29eb63,unique-gnat-665,LOCAL,src/main.py,mlflow_user,FINISHED,None,16,None,transient,20,1,0,64,0,conv1d,val_loss,False,0.9,999,None,None,0.99,None,1E-07,None,None,0.0010000000474974513,None,adam,False,None,1,False,None,1,True,{'filter'},None,{2},None,1,0.2,None,5,0.0017457478679716587,0.024457015097141266,2,0.03243758445454462,0.018312383410266184,0.0013884457753398666,0.0007815546358528582,0.0011365317041054368,0.02323090098798275,0.0011365317041054368,0.02323090098798275
2024-08-30 20:30:47,3.0min,2b4f2c08d30f44e18b5cbdf58a0b987f,tasteful-cod-251,LOCAL,src/main.py,mlflow_user,FINISHED,None,16,None,transient,20,1,0,16,0,conv1d,val_loss,False,0.9,999,None,None,0.99,None,1E-07,None,None,0.0010000000474974513,None,adam,False,None,1,False,None,1,True,{'filter'},None,{2},None,1,0.2,None,5,0.001496369019150734,0.021615324541926384,,0.025349011345256054,0.016996737627961233,0.0010306888629399759,0.0006800855693757293,0.0009338898817077279,0.01955542340874672,0.0009338898817077279,0.01955542340874672
2024-08-30 20:30:07,4.2min,f80b6f140091468ab22441bce7d0928c,adorable-croc-397,LOCAL,src/main.py,mlflow_user,FINISHED,None,16,None,static,20,1,0,64,0,conv1d,val_loss,False,0.9,999,None,None,0.99,None,1E-07,None,None,0.0010000000474974513,None,adam,False,None,1,False,None,1,True,{'filter'},None,{4},None,1,0.2,None,30,0.016342254355549812,0.11273670941591263,1,0.16671552952903165,0.12809172569692956,0.028332984495626278,0.023692262155894796,0.010373294353485107,0.09159189462661743,0.010373294353485107,0.09159189462661743
2024-08-30 20:27:44,3.0min,f5635002b9834c94944bae67ef504eb5,respected-mink-574,LOCAL,src/main.py,mlflow_user,FINISHED,None,16,None,transient,20,1,0,8,0,conv1d,val_loss,False,0.9,999,None,None,0.99,None,1E-07,None,None,0.0010000000474974513,None,adam,False,None,1,False,None,1,True,{'filter'},None,{2},None,1,0.2,None,5,0.0015348052838817239,0.021859779953956604,,0.014428990408360076,0.019515518895322027,0.00043579210617087754,0.0008224567633874893,0.0009957031579688191,0.02112458273768425,0.0009957031579688191,0.02112458273768425
2024-08-30 20:25:28,4.6min,042b593ebd194356a77f4e5802fe0058,fun-yak-408,LOCAL,src/main.py,mlflow_user,FINISHED,None,16,None,static,20,1,0,16,0,conv1d,val_loss,False,0.9,999,None,None,0.99,None,1E-07,None,None,0.0010000000474974513,None,adam,False,None,1,False,None,1,True,{'filter'},None,{4},None,1,0.2,None,30,0.0011890997411683202,0.0201538298279047,3,0.06782144663180584,0.036598912323377704,0.005143255907193789,0.004249386249191831,0.0019203422125428915,0.0372542180120945,0.0019203422125428915,0.0372542180120945
2024-08-30 20:24:56,2.7min,308eec16477147c1b6878af2c237b5a5,unruly-cod-680,LOCAL,src/main.py,mlflow_user,FINISHED,None,16,None,transient,20,1,0,64,0,dynamic_mlp,val_loss,False,0.9,999,None,None,0.99,None,1E-07,None,None,0.0010000000474974513,None,adam,False,None,1,False,None,1,True,{'filter'},None,{2},None,1,0.2,None,5,0.001092299586161971,0.02345230057835579,2,0.03276318838776446,0.022444193326666927,0.0028290421355631466,0.0007356482579610257,0.0008632985409349203,0.022993847727775574,0.0008632985409349203,0.022993847727775574
2024-08-30 20:21:56,2.9min,fa35836e010c4fd9bc1d57f8cd0da61a,abrasive-dog-434,LOCAL,src/main.py,mlflow_user,FINISHED,None,16,None,transient,20,1,0,16,0,dynamic_mlp,val_loss,False,0.9,999,None,None,0.99,None,1E-07,None,None,0.0010000000474974513,None,adam,False,None,1,False,None,1,True,{'filter'},None,{2},None,1,0.2,None,5,0.0007035252638161182,0.018231041729450226,15,0.03384327464968367,0.012999647270269515,0.00286791549693863,0.00029530579443781435,0.00048484490253031254,0.015493964776396751,0.00048484490253031254,0.015493964776396751
2024-08-30 20:21:25,4.0min,fde46641b0054218ae722a10ba7140b2,rumbling-rat-410,LOCAL,src/main.py,mlflow_user,FINISHED,None,16,None,static,20,1,0,8,0,conv1d,val_loss,False,0.9,999,None,None,0.99,None,1E-07,None,None,0.0010000000474974513,None,adam,False,None,1,False,None,1,True,{'filter'},None,{4},None,1,0.2,None,30,0.0012904981849715114,0.021098539233207703,3,0.044061199605830784,0.05897863631491822,0.0031802900102560856,0.006889609021432303,0.002470191102474928,0.04361014440655708,0.002470191102474928,0.04361014440655708
2024-08-30 20:19:00,2.9min,51fceda2b8f74dc4b394c3099963e679,unequaled-ram-241,LOCAL,src/main.py,mlflow_user,FINISHED,None,16,None,transient,20,1,0,8,0,dynamic_mlp,val_loss,False,0.9,999,None,None,0.99,None,1E-07,None,None,0.0010000000474974513,None,adam,False,None,1,False,None,1,True,{'filter'},None,{2},None,1,0.2,None,5,0.0012626604875549674,0.023052465170621872,3,0.011082898174174212,0.018476109115409933,0.0002399502728976043,0.0005504768681041146,0.0008445707499049604,0.02318687178194523,0.0008445707499049604,0.02318687178194523
