time,roller,tag,offset_before,offset_after,offset_delta,height_before,height_after,running,feed,gap_s,datierbar,quelle,source,campaign
1972-09-26 14:43:13,1,A56-HS01.ZO01,-260.9479064941406,-264.0758056640625,-3.127899169921875,-3.376264810562134,0.6719440221786499,False,0.0,1.0,True,1hz,1972-09-26.parquet,0
1972-09-26 14:43:13,2,A56-HS01.ZO02,-259.31597900390625,-263.25982666015625,-3.94384765625,-4.189096450805664,0.478424072265625,False,0.0,1.0,True,1hz,1972-09-26.parquet,0
1972-09-26 14:43:13,3,A56-HS01.ZO03,-246.015625,-249.87789916992188,-3.862274169921875,-4.177512168884277,0.6630396842956543,False,0.0,1.0,True,1hz,1972-09-26.parquet,0
1972-09-26 14:43:13,4,A56-HS01.ZO04,-245.9612274169922,-247.9467620849609,-1.98553466796875,-2.101909637451172,0.2719936668872833,False,0.0,1.0,True,1hz,1972-09-26.parquet,0
1972-11-09 08:33:07,1,A56-HS01.ZO01,-264.0758056640625,-267.66607666015625,-3.59027099609375,-3.531414031982422,-0.0129349501803517,False,0.0,1.0,True,1hz,1972-11-09.parquet,1
1972-11-09 08:33:07,2,A56-HS01.ZO02,-263.25982666015625,-264.45660400390625,-1.19677734375,-1.177157998085022,-0.2398861795663833,False,0.0,1.0,True,1hz,1972-11-09.parquet,1
1972-11-09 08:33:07,3,A56-HS01.ZO03,-249.87789916992188,-250.34027099609372,-0.462371826171875,-0.4547919631004333,-0.0107021648436784,False,0.0,1.0,True,1hz,1972-11-09.parquet,1
1972-11-09 08:33:07,4,A56-HS01.ZO04,-247.9467620849609,-250.63946533203125,-2.6927032470703125,-2.6485605239868164,-0.243008479475975,False,0.0,1.0,True,1hz,1972-11-09.parquet,1
1973-01-10 12:58:02,1,A56-HS01.ZO01,-267.66607666015625,-264.59259033203125,3.073486328125,3.023101329803467,0.0,False,0.0,1.0,True,1hz,1973-01-10.parquet,2
1973-01-10 12:58:02,2,A56-HS01.ZO02,-264.45660400390625,-266.4965209960937,-2.0399169921875,-2.006475687026977,0.0,False,0.0,1.0,True,1hz,1973-01-10.parquet,2
1973-01-10 12:58:02,3,A56-HS01.ZO03,-250.34027099609372,-245.36285400390625,4.9774169921875,4.897603988647461,0.001338020665571,False,0.0,1.0,True,1hz,1973-01-10.parquet,2
1973-01-10 12:58:02,4,A56-HS01.ZO04,-250.63946533203125,-248.40914916992188,2.230316162109375,2.18528413772583,-0.0196132976561784,False,0.0,1.0,True,1hz,1973-01-10.parquet,2
1973-02-15 11:39:36,1,A56-HS01.ZO01,-264.59259033203125,-266.9045104980469,-2.311920166015625,3.1698038578033447,-0.0329945050179958,False,0.0,1.0,True,1hz,1973-02-15.parquet,3
1973-02-15 11:39:36,2,A56-HS01.ZO02,-266.4965209960937,-270.1683959960937,-3.671875,1.5637181997299194,-0.0396873615682125,False,0.0,1.0,True,1hz,1973-02-15.parquet,3
1973-02-15 11:39:36,3,A56-HS01.ZO03,-245.36285400390625,-249.14352416992188,-3.780670166015625,4.029924392700195,-0.013818459585309,False,0.0,1.0,True,1hz,1973-02-15.parquet,3
1973-02-15 11:39:36,4,A56-HS01.ZO04,-248.40914916992188,-250.36746215820312,-1.95831298828125,5.111202716827393,-0.0236466210335493,False,0.0,1.0,True,1hz,1973-02-15.parquet,3
1973-03-22 11:59:57,1,A56-HS01.ZO01,-266.9045104980469,0.0,266.9045104980469,52.70379257202149,17.56792640686035,False,0.0,1.0,True,1hz,1973-03-22.parquet,4
1973-03-22 11:59:57,2,A56-HS01.ZO02,-270.1683959960937,0.0,270.1683959960937,52.570457458496094,17.523332595825195,False,0.0,1.0,True,1hz,1973-03-22.parquet,4
1973-03-22 11:59:57,3,A56-HS01.ZO03,-249.14352416992188,0.0,249.14352416992188,52.1455307006836,17.381101608276367,False,0.0,1.0,True,1hz,1973-03-22.parquet,4
1973-03-22 11:59:57,4,A56-HS01.ZO04,-250.36746215820312,0.0,250.36746215820312,51.87441253662109,17.291471481323242,False,0.0,1.0,True,1hz,1973-03-22.parquet,4
1973-03-22 12:00:38,1,A56-HS01.ZO01,0.0,-266.9045104980469,-266.9045104980469,17.567928314208984,53.58219146728516,False,0.0,1.0,True,1hz,1973-03-22.parquet,4
1973-03-22 12:00:38,2,A56-HS01.ZO02,0.0,-270.1683959960937,-270.1683959960937,17.523332595825195,53.4461784362793,False,0.0,1.0,True,1hz,1973-03-22.parquet,4
1973-03-22 12:00:38,3,A56-HS01.ZO03,0.0,-249.14352416992188,-249.14352416992188,17.38065528869629,53.01144409179688,False,0.0,1.0,True,1hz,1973-03-22.parquet,4
1973-03-22 12:00:38,4,A56-HS01.ZO04,0.0,-250.36746215820312,-250.36746215820312,17.29146957397461,52.73898696899414,False,0.0,1.0,True,1hz,1973-03-22.parquet,4
1973-03-22 13:33:50,1,A56-HS01.ZO01,-266.9045104980469,0.0,266.9045104980469,52.75727081298828,51.87798309326172,False,0.0,1.0,True,1hz,1973-03-22.parquet,4
1973-03-22 13:33:50,2,A56-HS01.ZO02,-270.1683959960937,0.0,270.1683959960937,52.16869354248047,51.29921340942383,False,0.0,1.0,True,1hz,1973-03-22.parquet,4
1973-03-22 13:33:50,3,A56-HS01.ZO03,-249.14352416992188,0.0,249.14352416992188,52.16872024536133,51.29924392700195,False,0.0,1.0,True,1hz,1973-03-22.parquet,4
1973-03-22 13:33:50,4,A56-HS01.ZO04,-250.36746215820312,0.0,250.36746215820312,51.84767150878906,50.983543395996094,False,0.0,1.0,True,1hz,1973-03-22.parquet,4
1973-03-22 13:33:52,1,A56-HS01.ZO01,0.0,-266.9045104980469,-266.9045104980469,51.87798690795898,53.63655853271485,False,0.0,1.0,True,1hz,1973-03-22.parquet,4
1973-03-22 13:33:52,2,A56-HS01.ZO02,0.0,-270.1683959960937,-270.1683959960937,51.29921722412109,53.03816986083984,False,0.0,1.0,True,1hz,1973-03-22.parquet,4
1973-03-22 13:33:52,3,A56-HS01.ZO03,0.0,-249.14352416992188,-249.14352416992188,51.29924392700195,53.0381965637207,False,0.0,1.0,True,1hz,1973-03-22.parquet,4
1973-03-22 13:33:52,4,A56-HS01.ZO04,0.0,-250.36746215820312,-250.36746215820312,50.983543395996094,52.7118034362793,False,0.0,1.0,True,1hz,1973-03-22.parquet,4
1973-03-22 13:47:21,1,A56-HS01.ZO01,-266.9045104980469,0.0,266.9045104980469,52.73053359985352,8.788422584533691,False,0.0,1.0,True,1hz,1973-03-22.parquet,4
1973-03-22 13:47:21,2,A56-HS01.ZO02,-270.1683959960937,0.0,270.1683959960937,52.1147689819336,8.683191299438477,False,0.0,1.0,True,1hz,1973-03-22.parquet,4
1973-03-22 13:47:21,3,A56-HS01.ZO03,-249.14352416992188,0.0,249.14352416992188,52.14018249511719,8.690326690673828,False,0.0,1.0,True,1hz,1973-03-22.parquet,4
1973-03-22 13:47:21,4,A56-HS01.ZO04,-250.36746215820312,0.0,250.36746215820312,51.81868743896485,8.633252143859863,False,0.0,1.0,True,1hz,1973-03-22.parquet,4
1973-03-22 13:48:12,1,A56-HS01.ZO01,0.0,-266.9045104980469,-266.9045104980469,8.788422584533691,53.609375,False,0.0,1.0,True,1hz,1973-03-22.parquet,4
1973-03-22 13:48:12,2,A56-HS01.ZO02,0.0,-270.1683959960937,-270.1683959960937,8.68542194366455,52.96506118774414,False,0.0,1.0,True,1hz,1973-03-22.parquet,4
1973-03-22 13:48:12,3,A56-HS01.ZO03,0.0,-249.14352416992188,-249.14352416992188,8.690327644348145,52.99762725830078,False,0.0,1.0,True,1hz,1973-03-22.parquet,4
1973-03-22 13:48:12,4,A56-HS01.ZO04,0.0,-250.36746215820312,-250.36746215820312,8.636373519897461,52.65918731689453,False,0.0,1.0,True,1hz,1973-03-22.parquet,4
1973-03-23 12:57:32,1,A56-HS01.ZO01,-266.9045104980469,0.0,266.9045104980469,15.837870597839355,1.583787202835083,False,0.0,1.0,True,1hz,1973-03-23.parquet,4
1973-03-23 12:57:32,2,A56-HS01.ZO02,-270.1683959960937,0.0,270.1683959960937,17.55008888244629,1.7563461065292358,False,0.0,1.0,True,1hz,1973-03-23.parquet,4
1973-03-23 12:57:32,3,A56-HS01.ZO03,-249.14352416992188,0.0,249.14352416992188,11.450366973876951,1.1450365781784058,False,0.0,1.0,True,1hz,1973-03-23.parquet,4
1973-03-23 12:57:32,4,A56-HS01.ZO04,-250.36746215820312,0.0,250.36746215820312,13.59060001373291,1.3590598106384275,False,0.0,1.0,True,1hz,1973-03-23.parquet,4
1973-03-23 12:58:27,1,A56-HS01.ZO01,0.0,-266.9045104980469,-266.9045104980469,1.583787202835083,16.101835250854492,False,0.0,1.0,True,1hz,1973-03-23.parquet,4
1973-03-23 12:58:27,2,A56-HS01.ZO02,0.0,-270.1683959960937,-270.1683959960937,1.755454659461975,17.847936630249023,False,0.0,1.0,True,1hz,1973-03-23.parquet,4
1973-03-23 12:58:27,3,A56-HS01.ZO03,0.0,-249.14352416992188,-249.14352416992188,1.1450365781784058,11.641654014587402,False,0.0,1.0,True,1hz,1973-03-23.parquet,4
1973-03-23 12:58:27,4,A56-HS01.ZO04,0.0,-250.36746215820312,-250.36746215820312,1.3590598106384275,13.817111015319824,False,0.0,1.0,True,1hz,1973-03-23.parquet,4
1973-04-11 11:14:35,1,A56-HS01.ZO01,-266.9045104980469,-265.7893371582031,1.11517333984375,7.206862926483154,-0.0223123524338006,False,0.0,1.0,True,1hz,1973-04-11.parquet,5
1973-04-11 11:14:35,2,A56-HS01.ZO02,-270.1683959960937,-271.6099548339844,-1.441558837890625,5.642236709594727,-0.0022287836764007,False,0.0,1.0,True,1hz,1973-04-11.parquet,5
1973-04-11 11:14:35,3,A56-HS01.ZO03,-249.14352416992188,-248.1099548339844,1.0335693359375,8.062079429626465,-0.0160472430288791,False,0.0,1.0,True,1hz,1973-04-11.parquet,5
1973-04-11 11:14:35,4,A56-HS01.ZO04,-250.36746215820312,-245.5804443359375,4.787017822265625,10.938026428222656,-0.0124811893329024,False,0.0,1.0,True,1hz,1973-04-11.parquet,5
1973-04-17 10:44:51,1,A56-HS01.ZO01,-265.7893371582031,-267.7748718261719,-1.98553466796875,-1.934708833694458,0.0008915135404095,False,0.0,1.0,True,1hz,1973-04-17.parquet,6
1973-04-17 10:44:51,2,A56-HS01.ZO02,-271.6099548339844,-274.1122741699219,-2.5023193359375,-2.4572858810424805,-0.014264216646552,False,0.0,1.0,True,1hz,1973-04-17.parquet,6
1973-04-17 10:44:51,3,A56-HS01.ZO03,-248.1099548339844,-252.97857666015625,-4.868621826171875,-4.771423816680908,0.0008915135404095,False,0.0,1.0,True,1hz,1973-04-17.parquet,6
1973-04-17 10:44:51,4,A56-HS01.ZO04,-245.5804443359375,-256.51446533203125,-10.93402099609375,-10.747196197509766,-0.0053490810096263,False,0.0,1.0,True,1hz,1973-04-17.parquet,6
1973-05-19 07:44:35,1,A56-HS01.ZO01,-267.7748718261719,-259.9143371582031,7.86053466796875,7.738359928131103,-0.1797045171260833,False,0.0,1.0,True,1hz,1973-05-19.parquet,7
1973-05-19 07:44:35,2,A56-HS01.ZO02,-274.1122741699219,-248.00115966796875,26.111114501953125,25.683061599731445,0.0,False,0.0,1.0,True,1hz,1973-05-19.parquet,7
1973-05-19 07:44:35,3,A56-HS01.ZO03,-252.97857666015625,-246.58680725097656,6.391769409179688,6.2869873046875,-0.6478701829910278,False,0.0,1.0,True,1hz,1973-05-19.parquet,7
1973-05-19 07:44:35,4,A56-HS01.ZO04,-256.51446533203125,-251.64584350585935,4.868621826171875,4.782567977905273,0.0,False,0.0,1.0,True,1hz,1973-05-19.parquet,7
1973-07-02 14:46:28,1,A56-HS01.ZO01,-259.9143371582031,-263.7494201660156,-3.8350830078125,-3.772658586502075,-0.0013372702524065,False,0.0,1.0,True,1hz,1973-07-02.parquet,8
1973-07-02 14:46:28,2,A56-HS01.ZO02,-248.00115966796875,-245.9612274169922,2.0399322509765625,2.006490707397461,0.0,False,0.0,1.0,True,1hz,1973-07-02.parquet,8
1973-07-02 14:46:28,3,A56-HS01.ZO03,-246.58680725097656,-247.40277099609372,-0.8159637451171875,-0.8008042573928833,0.0062405946664512,False,0.0,1.0,True,1hz,1973-07-02.parquet,8
1973-07-02 14:46:28,4,A56-HS01.ZO04,-251.64584350585935,-252.10821533203125,-0.462371826171875,-0.4547919631004333,-0.0004457567702047,False,0.0,1.0,True,1hz,1973-07-02.parquet,8
1973-08-21 04:42:25,1,A56-HS01.ZO01,-263.7494201660156,-262.38946533203125,1.359954833984375,23.43802261352539,-0.1003252863883972,False,0.0,1.0,True,1hz,1973-08-21.parquet,9
1973-08-21 04:42:25,2,A56-HS01.ZO02,-245.9612274169922,-248.54513549804688,-2.5839080810546875,22.99882698059082,-0.4235934913158417,False,0.0,1.0,True,1hz,1973-08-21.parquet,9
1973-08-21 04:42:25,3,A56-HS01.ZO03,-247.40277099609372,-250.17709350585935,-2.774322509765625,23.148637771606445,-0.0806969851255416,False,0.0,1.0,True,1hz,1973-08-21.parquet,9
1973-08-21 04:42:25,4,A56-HS01.ZO04,-252.10821533203125,-255.04571533203125,-2.9375,24.75115394592285,-1.248923897743225,False,0.0,1.0,True,1hz,1973-08-21.parquet,9
1973-08-21 17:54:16,1,A56-HS01.ZO01,-262.38946533203125,-267.3669128417969,-4.977447509765625,-4.851696968078613,4.8245038986206055,False,0.0,1.0,True,1hz,1973-08-21.parquet,9
1973-08-21 17:54:16,2,A56-HS01.ZO02,-248.54513549804688,-250.09548950195312,-1.55035400390625,-1.5253785848617554,5.203498363494873,False,0.0,1.0,True,1hz,1973-08-21.parquet,9
1973-08-21 17:54:16,3,A56-HS01.ZO03,-250.17709350585935,-252.43460083007807,-2.25750732421875,-2.208015203475952,7.020476341247559,False,0.0,1.0,True,1hz,1973-08-21.parquet,9
1973-08-21 17:54:16,4,A56-HS01.ZO04,-255.04571533203125,-258.0376281738281,-2.991912841796875,-2.921905994415283,5.126370429992676,False,0.0,1.0,True,1hz,1973-08-21.parquet,9
1973-09-27 13:38:46,1,A56-HS01.ZO01,-267.3669128417969,0.0,267.3669128417969,-983.5006103515624,-377.0086059570313,False,0.0,1.0,True,1hz,1973-09-27.parquet,10
1973-09-27 13:38:46,2,A56-HS01.ZO02,-250.09548950195312,0.0,250.09548950195312,-1000.4891357421876,-383.5208129882813,False,0.0,1.0,True,1hz,1973-09-27.parquet,10
1973-09-27 13:38:46,3,A56-HS01.ZO03,-252.43460083007807,0.0,252.43460083007807,-998.188232421875,-382.6387634277344,False,0.0,1.0,True,1hz,1973-09-27.parquet,10
1973-09-27 13:38:46,4,A56-HS01.ZO04,-258.0376281738281,0.0,258.0376281738281,-992.6771240234376,-380.5262451171875,False,0.0,1.0,True,1hz,1973-09-27.parquet,10
1973-09-27 13:39:24,1,A56-HS01.ZO01,0.0,-267.3669128417969,-267.3669128417969,-377.0086059570313,-999.8922729492188,False,0.0,1.0,True,1hz,1973-09-27.parquet,10
1973-09-27 13:39:24,2,A56-HS01.ZO02,0.0,-250.09548950195312,-250.09548950195312,-383.5208129882813,-1017.1639404296876,False,0.0,1.0,True,1hz,1973-09-27.parquet,10
1973-09-27 13:39:24,3,A56-HS01.ZO03,0.0,-252.43460083007807,-252.43460083007807,-382.6388244628906,-1014.8246459960938,False,0.0,1.0,True,1hz,1973-09-27.parquet,10
1973-09-27 13:39:24,4,A56-HS01.ZO04,0.0,-258.0376281738281,-258.0376281738281,-380.5261840820313,-1009.2217407226562,False,0.0,1.0,True,1hz,1973-09-27.parquet,10
1973-09-28 07:03:09,1,A56-HS01.ZO01,-267.3669128417969,0.0,267.3669128417969,33.97657012939453,12.458521842956545,False,0.0,1.0,True,1hz,1973-09-28.parquet,10
1973-09-28 07:03:09,2,A56-HS01.ZO02,-250.09548950195312,0.0,250.09548950195312,2.8380684852600098,1.0398074388504028,False,0.0,1.0,True,1hz,1973-09-28.parquet,10
1973-09-28 07:03:09,3,A56-HS01.ZO03,-252.43460083007807,0.0,252.43460083007807,2.621800184249878,0.9613267183303832,False,0.0,1.0,True,1hz,1973-09-28.parquet,10
1973-09-28 07:03:09,4,A56-HS01.ZO04,-258.0376281738281,0.0,258.0376281738281,37.48213195800781,13.743124008178713,False,0.0,1.0,True,1hz,1973-09-28.parquet,10
1973-09-28 07:03:48,1,A56-HS01.ZO01,0.0,-267.3669128417969,-267.3669128417969,12.458075523376465,34.543296813964844,False,0.0,1.0,True,1hz,1973-09-28.parquet,10
1973-09-28 07:03:48,2,A56-HS01.ZO02,0.0,-250.09548950195312,-250.09548950195312,1.0398074388504028,2.8835484981536865,False,0.0,1.0,True,1hz,1973-09-28.parquet,10
1973-09-28 07:03:48,3,A56-HS01.ZO03,0.0,-252.43460083007807,-252.43460083007807,0.9613267183303832,2.665496826171875,False,0.0,1.0,True,1hz,1973-09-28.parquet,10
1973-09-28 07:03:48,4,A56-HS01.ZO04,0.0,-258.0376281738281,-258.0376281738281,13.743122100830078,38.10593032836914,False,0.0,1.0,True,1hz,1973-09-28.parquet,10
1973-09-28 08:03:31,1,A56-HS01.ZO01,-267.3669128417969,0.0,267.3669128417969,34.003318786621094,3.967053413391113,False,0.0,1.0,True,1hz,1973-09-28.parquet,10
1973-09-28 08:03:31,2,A56-HS01.ZO02,-250.09548950195312,0.0,250.09548950195312,2.8625988960266118,0.3339698612689972,False,0.0,1.0,True,1hz,1973-09-28.parquet,10
1973-09-28 08:03:31,3,A56-HS01.ZO03,-252.43460083007807,0.0,252.43460083007807,2.621800184249878,0.3058766722679138,False,0.0,1.0,True,1hz,1973-09-28.parquet,10
1973-09-28 08:03:31,4,A56-HS01.ZO04,-258.0376281738281,0.0,258.0376281738281,37.48257827758789,4.372811317443848,False,0.0,1.0,True,1hz,1973-09-28.parquet,10
1973-09-28 08:04:25,1,A56-HS01.ZO01,0.0,-267.3669128417969,-267.3669128417969,3.967053413391113,34.57004165649414,False,0.0,1.0,True,1hz,1973-09-28.parquet,10
1973-09-28 08:04:25,2,A56-HS01.ZO02,0.0,-250.09548950195312,-250.09548950195312,0.3339698612689972,2.910308837890625,False,0.0,1.0,True,1hz,1973-09-28.parquet,10
1973-09-28 08:04:25,3,A56-HS01.ZO03,0.0,-252.43460083007807,-252.43460083007807,0.3058766722679138,2.665496826171875,False,0.0,1.0,True,1hz,1973-09-28.parquet,10
1973-09-28 08:04:25,4,A56-HS01.ZO04,0.0,-258.0376281738281,-258.0376281738281,4.372811317443848,38.1068229675293,False,0.0,1.0,True,1hz,1973-09-28.parquet,10
1973-09-28 09:25:15,1,A56-HS01.ZO01,-267.3669128417969,-262.4710693359375,4.895843505859375,4.795970439910889,-0.0209505669772624,False,0.0,1.0,True,1hz,1973-09-28.parquet,10
1973-09-28 09:25:15,2,A56-HS01.ZO02,-250.09548950195312,-247.2123870849609,2.8831024169921875,2.835838556289673,0.0,False,0.0,1.0,True,1hz,1973-09-28.parquet,10
1973-09-28 09:25:15,3,A56-HS01.ZO03,-252.43460083007807,-249.76910400390625,2.665496826171875,2.621800184249878,0.0,False,0.0,1.0,True,1hz,1973-09-28.parquet,10
1973-09-28 09:25:15,4,A56-HS01.ZO04,-258.0376281738281,-219.93170166015625,38.10592651367188,37.481239318847656,0.0,False,0.0,1.0,True,1hz,1973-09-28.parquet,10
1973-10-17 10:08:16,1,A56-HS01.ZO01,-262.4710693359375,0.0,262.4710693359375,-130.09674072265625,-21.68345832824707,False,0.0,1.0,True,1hz,1973-10-17.parquet,11
1973-10-17 10:08:16,2,A56-HS01.ZO02,-247.2123870849609,0.0,247.2123870849609,40.96982955932617,6.924616813659668,False,0.0,1.0,True,1hz,1973-10-17.parquet,11
1973-10-17 10:08:16,3,A56-HS01.ZO03,-249.76910400390625,0.0,249.76910400390625,42.0430793762207,7.004876613616943,False,0.0,1.0,True,1hz,1973-10-17.parquet,11
1973-10-17 10:08:16,4,A56-HS01.ZO04,-219.93170166015625,0.0,219.93170166015625,40.20867919921875,6.787726879119873,False,0.0,1.0,True,1hz,1973-10-17.parquet,11
1973-10-17 10:09:07,1,A56-HS01.ZO01,0.0,-262.4710693359375,-262.4710693359375,-21.68345832824707,-132.26866149902344,False,0.0,1.0,True,1hz,1973-10-17.parquet,11
1973-10-17 10:09:07,2,A56-HS01.ZO02,0.0,-247.2123870849609,-247.2123870849609,6.840345859527588,42.23346710205078,False,0.0,1.0,True,1hz,1973-10-17.parquet,11
1973-10-17 10:09:07,3,A56-HS01.ZO03,0.0,-249.76910400390625,-249.76910400390625,7.008891105651856,42.72975158691406,False,0.0,1.0,True,1hz,1973-10-17.parquet,11
1973-10-17 10:09:07,4,A56-HS01.ZO04,0.0,-219.93170166015625,-219.93170166015625,6.710142135620117,41.39830780029297,False,0.0,1.0,True,1hz,1973-10-17.parquet,11
1973-10-17 11:13:17,1,A56-HS01.ZO01,-262.4710693359375,0.0,262.4710693359375,-130.0744171142578,-28.18314552307129,False,0.0,1.0,True,1hz,1973-10-17.parquet,11
1973-10-17 11:13:17,2,A56-HS01.ZO02,-247.2123870849609,0.0,247.2123870849609,41.46745300292969,8.984613418579102,False,0.0,1.0,True,1hz,1973-10-17.parquet,11
1973-10-17 11:13:17,3,A56-HS01.ZO03,-249.76910400390625,0.0,249.76910400390625,42.00251007080078,9.100542068481444,False,0.0,1.0,True,1hz,1973-10-17.parquet,11
1973-10-17 11:13:17,4,A56-HS01.ZO04,-219.93170166015625,0.0,219.93170166015625,40.71833419799805,8.822305679321289,False,0.0,1.0,True,1hz,1973-10-17.parquet,11
1973-10-17 11:14:05,1,A56-HS01.ZO01,0.0,-262.4710693359375,-262.4710693359375,-28.182697296142575,-132.2440948486328,False,0.0,1.0,True,1hz,1973-10-17.parquet,11
1973-10-17 11:14:05,2,A56-HS01.ZO02,0.0,-247.2123870849609,-247.2123870849609,8.984613418579102,42.1585807800293,False,0.0,1.0,True,1hz,1973-10-17.parquet,11
1973-10-17 11:14:05,3,A56-HS01.ZO03,0.0,-249.76910400390625,-249.76910400390625,9.100542068481444,42.70255279541016,False,0.0,1.0,True,1hz,1973-10-17.parquet,11
1973-10-17 11:14:05,4,A56-HS01.ZO04,0.0,-219.93170166015625,-219.93170166015625,8.822305679321289,41.39697265625,False,0.0,1.0,True,1hz,1973-10-17.parquet,11
1973-10-17 15:16:12,1,A56-HS01.ZO01,-262.4710693359375,-261.3558959960937,1.11517333984375,12.361315727233888,-0.0169387571513652,False,0.0,1.0,True,1hz,1973-10-17.parquet,11
1973-10-17 15:16:12,2,A56-HS01.ZO02,-247.2123870849609,-251.0474548339844,-3.8350677490234375,11.177928924560549,-0.0004457567702047,False,0.0,1.0,True,1hz,1973-10-17.parquet,11
1973-10-17 15:16:12,3,A56-HS01.ZO03,-249.76910400390625,-251.7274169921875,-1.95831298828125,11.511905670166016,-0.0004462570359464,False,0.0,1.0,True,1hz,1973-10-17.parquet,11
1973-10-17 15:16:12,4,A56-HS01.ZO04,-219.93170166015625,-222.92361450195312,-2.991912841796875,12.404102325439451,-0.0124811893329024,False,0.0,1.0,True,1hz,1973-10-17.parquet,11
1973-10-19 08:11:36,1,A56-HS01.ZO01,-261.3558959960937,0.0,261.3558959960937,15.249755859375,4.808437824249268,False,0.0,1.0,True,1hz,1973-10-19.parquet,11
1973-10-19 08:11:36,2,A56-HS01.ZO02,-251.0474548339844,0.0,251.0474548339844,12.921782493591309,4.143179416656494,False,0.0,1.0,True,1hz,1973-10-19.parquet,11
1973-10-19 08:11:36,3,A56-HS01.ZO03,-251.7274169921875,0.0,251.7274169921875,14.687487602233888,4.351850509643555,False,0.0,1.0,True,1hz,1973-10-19.parquet,11
1973-10-19 08:11:36,4,A56-HS01.ZO04,-222.92361450195312,0.0,222.92361450195312,13.777908325195312,4.029029846191406,False,0.0,1.0,True,1hz,1973-10-19.parquet,11
1973-10-19 08:12:21,1,A56-HS01.ZO01,0.0,-261.3558959960937,-261.3558959960937,4.112854480743408,18.33216667175293,False,0.0,1.0,True,1hz,1973-10-19.parquet,11
1973-10-19 08:12:21,2,A56-HS01.ZO02,0.0,-251.0474548339844,-251.0474548339844,3.4895060062408447,15.799997329711914,False,0.0,1.0,True,1hz,1973-10-19.parquet,11
1973-10-19 08:12:21,3,A56-HS01.ZO03,0.0,-251.7274169921875,-251.7274169921875,3.9438631534576416,16.5914306640625,False,0.0,1.0,True,1hz,1973-10-19.parquet,11
1973-10-19 08:12:21,4,A56-HS01.ZO04,0.0,-222.92361450195312,-222.92361450195312,3.695956468582153,15.365248680114746,False,0.0,1.0,True,1hz,1973-10-19.parquet,11
1973-11-07 07:03:36,1,A56-HS01.ZO01,-261.3558959960937,0.0,261.3558959960937,7.276851654052734,2.910740613937378,False,0.0,1.0,True,1hz,1973-11-07.parquet,12
1973-11-07 07:03:36,2,A56-HS01.ZO02,-251.0474548339844,0.0,251.0474548339844,5.938760757446289,2.3752362728118896,False,0.0,1.0,True,1hz,1973-11-07.parquet,12
1973-11-07 07:03:36,3,A56-HS01.ZO03,-251.7274169921875,0.0,251.7274169921875,2.7823326587677,1.1129330396652222,False,0.0,1.0,True,1hz,1973-11-07.parquet,12
1973-11-07 07:03:36,4,A56-HS01.ZO04,-222.92361450195312,0.0,222.92361450195312,2.006490707397461,0.8025962710380554,False,0.0,1.0,True,1hz,1973-11-07.parquet,12
1973-11-07 07:04:13,1,A56-HS01.ZO01,0.0,-261.3558959960937,-261.3558959960937,2.910740613937378,7.39813232421875,False,0.0,1.0,True,1hz,1973-11-07.parquet,12
1973-11-07 07:04:13,2,A56-HS01.ZO02,0.0,-251.0474548339844,-251.0474548339844,2.3756823539733887,6.036856174468994,False,0.0,1.0,True,1hz,1973-11-07.parquet,12
1973-11-07 07:04:13,3,A56-HS01.ZO03,0.0,-251.7274169921875,-251.7274169921875,1.1129330396652222,2.828704833984375,False,0.0,1.0,True,1hz,1973-11-07.parquet,12
1973-11-07 07:04:13,4,A56-HS01.ZO04,0.0,-222.92361450195312,-222.92361450195312,0.8025962710380554,2.0399322509765625,False,0.0,1.0,True,1hz,1973-11-07.parquet,12
1973-11-07 07:52:55,1,A56-HS01.ZO01,-261.3558959960937,0.0,261.3558959960937,7.357117652893066,0.9809490442276,False,0.0,1.0,True,1hz,1973-11-07.parquet,12
1973-11-07 07:52:55,2,A56-HS01.ZO02,-251.0474548339844,0.0,251.0474548339844,5.96596622467041,0.7954621911048889,False,0.0,1.0,True,1hz,1973-11-07.parquet,12
1973-11-07 07:52:55,3,A56-HS01.ZO03,-251.7274169921875,0.0,251.7274169921875,2.8090779781341557,0.3745437264442444,False,0.0,1.0,True,1hz,1973-11-07.parquet,12
1973-11-07 07:52:55,4,A56-HS01.ZO04,-222.92361450195312,0.0,222.92361450195312,2.0599966049194336,0.2746662199497223,False,0.0,1.0,True,1hz,1973-11-07.parquet,12
1973-11-07 07:53:48,1,A56-HS01.ZO01,0.0,-261.3558959960937,-261.3558959960937,0.9809490442276,7.48062801361084,False,0.0,1.0,True,1hz,1973-11-07.parquet,12
1973-11-07 07:53:48,2,A56-HS01.ZO02,0.0,-251.0474548339844,-251.0474548339844,0.7954621911048889,6.065399169921875,False,0.0,1.0,True,1hz,1973-11-07.parquet,12
1973-11-07 07:53:48,3,A56-HS01.ZO03,0.0,-251.7274169921875,-251.7274169921875,0.3745437264442444,2.85589599609375,False,0.0,1.0,True,1hz,1973-11-07.parquet,12
1973-11-07 07:53:48,4,A56-HS01.ZO04,0.0,-222.92361450195312,-222.92361450195312,0.2746662199497223,2.094329833984375,False,0.0,1.0,True,1hz,1973-11-07.parquet,12
1973-11-29 09:20:36,1,A56-HS01.ZO01,-261.3558959960937,0.0,261.3558959960937,69.26399993896484,11.630057334899902,False,0.0,1.0,True,1hz,1973-11-29.parquet,13
